"id","type_species","species","author","subspecies","common_name","higher_taxa","species_number","changes","description","created_at","updated_at"
10641,0,"Trachylepis hoeschi","(MERTENS 1954)","","E: Hoesch's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19367,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10640,0,"Trachylepis hildebrandtii","(PETERS 1874)","","E: Hildebrandt’s Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19366,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10639,0,"Trachylepis hemmingi","(GANS, LAURENT & PANDIT 1965)","","E: Somali Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19365,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10638,0,"Trachylepis gravenhorstii","(DUMÉRIL & BIBRON 1839)","","E: Gravenhorst's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19364,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10637,0,"Trachylepis gonwouoi","ALLEN, TAPONDJOU, WELTON & BAUER 2017","","E: Gonwouo’s skink
F: Scinque de Gonwouo","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",20947,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10636,0,"Trachylepis ferrarai","(LANZA 1978)","","E: Ferrara's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19363,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10635,0,"Trachylepis elegans","PETERS 1854","Trachylepis elegans elegans (PETERS 1854)
Trachylepis elegans delphinensis (BRYGOO 1983)","E: Elegant Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19362,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10634,0,"Trachylepis dumasi","(NUSSBAUM & RAXWORTHY 1995)","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19361,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10633,0,"Trachylepis dichroma","GÜNTHER, WHITING & BAUER 2005","","E: Two-coloured skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19360,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10632,0,"Trachylepis depressa","(PETERS 1854)","","E: Eastern Sand Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19359,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10631,0,"Trachylepis damarana","(PETERS 1870)","","E: Damara skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",21120,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10630,0,"Trachylepis cristinae","SINDACO, METALLINOU, PUPIN, FASOLA & CARRANZA 2012","","E: Abd Al Kuri Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19358,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10629,0,"Trachylepis comorensis","(PETERS 1854)","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19357,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10628,0,"Trachylepis chimbana","(BOULENGER 1887)","","E: Chimba Skink, Chimban Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19356,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10627,0,"Trachylepis casuarinae","(BROADLEY 1974)","","E: Casuarina Island Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",20121,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10626,0,"Trachylepis capensis","(GRAY 1831)","","E: Cape Skink, Cape Three-lined Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19355,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10625,0,"Trachylepis buettneri","(MATSCHIE 1893)","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19354,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10624,0,"Trachylepis brevicollis","(WIEGMANN 1837)","","E: Short-necked Skink, Sudan Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19353,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10623,0,"Trachylepis brauni","(TORNIER 1902)","","E: Braun's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19352,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10622,0,"Trachylepis boulengeri","(STERNFELD 1911)","","E: Boulenger's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19351,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10621,0,"Trachylepis boettgeri","(BOULENGER 1887)","","E: Boettger'sMabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19350,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10620,0,"Trachylepis boehmei","KOPPETSCH 2020","","E: Böhme’s Grass Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",23220,"new species",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10619,0,"Trachylepis bocagii","(BOULENGER 1887)","","E: Bocage’s Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19349,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10618,0,"Trachylepis binotata","(BOCAGE 1867)","","E: Ovambo Stree Skink, Bocage's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19348,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10617,0,"Trachylepis betsileana","(MOCQUARD 1906)","","E: Betsileo Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19347,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10616,0,"Trachylepis bensonii","(PETERS 1867)","","E: Benson's Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19346,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10615,0,"Trachylepis bayonii","(BOCAGE 1872)","Trachylepis bayonii bayonii (BOCAGE 1872)
Trachylepis bayonii keniensis LOVERIDGE 1956","Bayão’s Skink, Bayon's Mabuya, Bayon’s skink
huilensis: Huila Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19345,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10614,0,"Trachylepis aureopunctata","(GRANDIDIER 1867)","","E: Gold-spotted Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19344,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10613,0,"Trachylepis aureogularis","(MÜLLER 1885)","","E: Guinea Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",21917,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10612,0,"Trachylepis atlantica","(SCHMIDT 1945)","","","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19342,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10611,0,"Trachylepis albotaeniata","(BOETTGER 1913)","","E: Pemba Island Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",20125,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10610,0,"Trachylepis albilabris","(HALLOWELL 1857)","","E: Guinea Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19340,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10609,0,"Trachylepis affinis","(GRAY 1838)","","E: Senegal Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19339,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10608,0,"Trachylepis adamastor","CERIACO 2015","","Portuguese: Lagartixa-adamastor
English: Adamastor Skink","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",20223,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10607,0,"Trachylepis acutilabris","(PETERS 1862)","","E: Wedge-snouted Skink, Sharp-lipped Mabuya","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",19338,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10606,1,"Trachydactylus spatalurus","(ANDERSON 1901)","","E: Spacious Rock Gecko, Banded Ground Gecko","Gekkonidae, Gekkota, Sauria, Squamata (lizards: geckos)",11802,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10605,0,"Trachydactylus hajarensis","(ARNOLD 1980)","","E: Spacious Rock Gecko, Banded Ground Gecko","Gekkonidae, Gekkota, Sauria, Squamata (lizards: geckos)",20287,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10604,1,"Trachyboa gularis","PETERS 1860","","E: Southern Eyelash Boa","Tropidophiidae, Henophidia, Alethinophidia, Serpentes, Squamata (snakes)",19337,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10603,0,"Trachyboa boulengeri","PERACCA 1910","","E: Northern Eyelash Boa
G: Rauhschuppenboa
S: Boa pigmea de Boulenger","Tropidophiidae, Henophidia, Alethinophidia, Serpentes, Squamata (snakes)",19336,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10602,0,"Trachischium tenuiceps","(BLYTH 1854)","","E: Yellowbelly Worm-eating Snake
G: Orangebauch-Wurmnatter
Chinese: 小头坭蛇","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19335,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10601,0,"Trachischium sushantai","RAHA, DAS, BAG, DEBNATH & PRAMANICK 2018","","E: Sushanta’s Worm-eating Snake
G: Sushantas Wurmschlange","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21224,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10600,0,"Trachischium monticola","(CANTOR 1839)","","E: Mountain Worm-eating Snake
G: Assam-Wurmnatter
Chinese: 山坭蛇","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19334,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10599,0,"Trachischium laeve","PERACCA 1904","","E: Olive Oriental Slender Snake","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19333,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10598,0,"Trachischium guentheri","BOULENGER 1890","","E: Günther’s Worm-eating Snake, Rosebelly Worm-eating Snake
G: Korallenbauch-Wurmnatter
Chinese: Geng Shi Ni She (耿氏坭蛇)","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19332,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10597,1,"Trachischium fuscum","(BLYTH 1854)","","E: Blackbelly Worm-eating Snake
G: Darjeeling-Wurmnatter","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19331,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10596,0,"Trachischium apteii","BHOSALE, GOWANDE & MIRZA 2019","","","Colubridae (Natricinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",22412,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10595,0,"Trachemys yaquia","(LEGLER & WEBB 1970)","","E: Yaqui Slider
S: Jicotea del Yaqui","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19330,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10594,0,"Trachemys venusta","(GRAY 1855)","Trachemys venusta venusta (GRAY 1855)
Trachemys venusta callirostris (GRAY 1855)
Trachemys venusta cataspila (GÜNTHER 1885)
Trachemys venusta chichiriviche PRITCHARD & TREBBAU 1984
Trachemys venusta iversoni MCCORD, JOSEPH-OUNI, HAGEN & BLANCK 2010
Trachemys venusta uhrigi MCCORD, JOSEPH-OUNI, HAGEN & BLANCK 2010","cataspila: Huastecan slider
iversoni: Yucatan Slider
panamensis: Panamanian Slider
uhrigi: Uhrig’s Slider
venusta: Meso-American Slider
callirostris: G: Kinnfleck-Schmuckschildkröte
callirostris: Colombian Slider
chichiriviche: Venezuelan Slider
S: Jicotea de Agua","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19329,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10593,0,"Trachemys terrapen","(BONNATERRE 1789)","","E: Jamaican Slider","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19328,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10592,0,"Trachemys taylori","(LEGLER 1960)","","E: Cuatro Cienegas Slider
S: Jicotea de Cuatrocienegas","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19327,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10591,0,"Trachemys stejnegeri","SCHMIDT 1928","Trachemys stejnegeri stejnegeri (SCHMIDT 1928)
Trachemys stejnegeri malonei (BARBOUR & CARR 1938)
Trachemys stejnegeri vicina (BARBOUR & CARR 1940)","E: Antillean Slider, Puerto Rican Slider","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19326,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10590,1,"Trachemys scripta","(THUNBERG in SCHOEPFF 1792)","Trachemys scripta scripta (SCHOEPFF 1792)
Trachemys scripta elegans (WIED 1838)
Trachemys scripta troostii (HOLBROOK 1836)","E: Pondslider, Pond Slider, scripta: Yellowbelly Slider, elegans: Red-eared Slider, troostii: Cumberland Slider
G: Buchstabenschmuckschildkröte, Rotwangenschmuckschildkröte (elegans), Gelbwangenschmuckschildkröte (T. s. scripta), Cumberland-Schmuckschildkröte (troosti)
D: Roodwangschildpadden
S: Hicotea; Icotea; Jicotea
Russian: красноухая черепаха","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19325,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10589,0,"Trachemys ornata","(GRAY 1831)","","E: Ornate Slider
S: Jicotea","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19324,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10588,0,"Trachemys nebulosa","(VAN DENBURGH 1895)","Trachemys nebulosa nebulosa (VAN DENBURGH 1895)
Trachemys nebulosa hiltoni (CARR 1942)","E: Black-bellied Slider
E: Fuerte Slider [hiltoni]
S: Jicotea de del Rio","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19323,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10587,0,"Trachemys medemi","VARGAS-RAMÍREZ, VALLE, CEBALLOS & FRITZ 2017","","E: Atrato slider","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",20945,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10586,0,"Trachemys grayi","(BOCOURT 1868)","Trachemys grayi grayi (BOCOURT 1868)
Trachemys grayi emolli (LEGLER in GIBBONS 1990)
Trachemys grayi panamensis MCCORD, JOSEPH-OUNI, HAGEN & BLANCK 2010","G: Nicaragua-Schmuckschildkröte [emolli]
S: Jicotea Negra","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19322,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10585,0,"Trachemys gaigeae","(HARTWEG 1939)","Trachemys gaigeae gaigeae (HARTWEG 1939)
Trachemys gaigeae hartwegi (LEGLER 1990)","E: Big Bend Slider
G: Big-Bend-Schmuckschildkröte
E: hartwegi: Nazas Slider
S: Jicotea de La Meseta Mexican","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19321,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10584,0,"Trachemys dorbigni","(DUMÉRIL & BIBRON 1835)","Trachemys dorbigni adiutrix VANZOLINI 1995
Trachemys dorbigni dorbigni (DUMÉRIL & BIBRON 1835)
Trachemys dorbigni brasiliensis FREIBERG 1969","E: Black-bellied Slider, D’Orbigny’s slider
E: Brazilian Slider [adiutrix]","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19319,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10583,0,"Trachemys decussata","(GRAY 1831)","Trachemys decussata decussata (GRAY 1831)
Trachemys decussata angusta (BARBOUR & CARR 1940)","E: Cuban Slider, North Antillean Slider","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19318,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10582,0,"Trachemys decorata","(BARBOUR & CARR 1940)","","E: Haitian Slider, Hispanolan Slider","Emydidae, Deirochelyinae, Testudinoidea, Testudines (turtles)",19317,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10581,0,"Tracheloptychus petersi","GRANDIDIER 1869","","E: Peters' Keeled Cordylid","Gerrhosauridae (Zonosaurinae), Scincoidea, Sauria, Squamata (lizards)",19314,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10580,1,"Tracheloptychus madagascariensis","PETERS 1854","","E: Madagascar Keeled Cordylid
G: Madagaskar-Kiel-Schildechse","Gerrhosauridae (Zonosaurinae), Scincoidea, Sauria, Squamata (lizards)",19313,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10579,0,"Toxicodryas pulverulenta","(FISCHER 1856)","","E: Fischer's Cat Snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19312,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10578,1,"Toxicodryas blandingii","(HALLOWELL 1844)","","E: Blandings Tree Snake","Colubridae, Colubrinae, Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19311,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10577,0,"Toxicocalamus stanleyanus","BOULENGER 1903","","E: Owen Stanley Range forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19310,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10576,0,"Toxicocalamus spilolepidotus","MCDOWELL 1969","","E: Spotted forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19309,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10575,0,"Toxicocalamus pumehanae","O'SHEA, ALLISON & KAISER 2018","","E: Managalas Plateau Snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21837,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10574,0,"Toxicocalamus preussi","(STERNFELD 1913)","Toxicocalamus preussi angusticinctus (BOGERT & MATALAS 1945)
Toxicocalamus preussi preussi (STERNFELD 1913)","Preuss’s forest snake
angusticinctus: Fly River forest snake
preussi: Preuss’s Sepik forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19308,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10573,0,"Toxicocalamus pachysomus","KRAUS 2009","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19307,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10572,0,"Toxicocalamus nigrescens","KRAUS 2017","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21208,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10571,0,"Toxicocalamus misimae","MCDOWELL 1969","","E: Misima Island forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19306,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10570,0,"Toxicocalamus mintoni","KRAUS 2009","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19305,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10569,0,"Toxicocalamus mattisoni","KRAUS 2020","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",23335,"new species",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10568,0,"Toxicocalamus loriae","(BOULENGER 1898)","","E: Loria forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19304,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10567,1,"Toxicocalamus longissimus","BOULENGER 1896","","E: Woodlark or Fergusson Island forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19303,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10566,0,"Toxicocalamus holopelturus","MCDOWELL 1969","","E: Mt Rossel forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19302,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10565,0,"Toxicocalamus grandis","(BOULENGER 1914)","","E: Setekwa River forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19301,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10564,0,"Toxicocalamus ernstmayri","O'SHEA, PARKER & KAISER 2015","","E: Star Mountains Worm-Eating Snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",20195,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10563,0,"Toxicocalamus cratermontanus","KRAUS 2017","","","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",21130,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10562,0,"Toxicocalamus buergersi","(STERNFELD 1913)","","E: Buerger’s forest snake","Elapidae (Hydrophiinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19300,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10561,1,"Toropuku stephensi","(ROBB 1980)","","E: Stephen’s Sticky-toed Gecko, Stephens Island Gecko, Striped Gecko","Diplodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",19299,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10560,0,"Toropuku inexpectatus","HITCHMOUGH, NIELSEN & BAUER 2020","","","Diplodactylidae, Gekkota, Sauria, Squamata (lizards: geckos)",23397,"new species",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10559,0,"Tomodon orestes","HARVEY & MUÑOZ 2004","","","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19298,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10558,0,"Tomodon ocellatus","DUMÉRIL, BIBRON  & DUMÉRIL 1854","","E: Ocellated Pampas Snake
S: Falsa Yarara","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19297,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10557,1,"Tomodon dorsatus","DUMÉRIL, BIBRON  & DUMÉRIL 1854","","E: Pampas Snake","Colubridae (Dipsadinae), Colubroidea, Caenophidia, Alethinophidia, Serpentes, Squamata (snakes)",19296,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10556,1,"Tomistoma schlegelii","(MÜLLER 1838)","","E: False gharial, Sunda Gavial
G: Falscher (oder Schlegels) Gavial, Sundagavial","Crocodylidae (Crocodylia, crocodiles)",19295,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10555,1,"Toenayar novemcarinata","(ANDERSON 1871)","","E: Anderson's Mabuya, Nine-keeled Sun Skink
G: Neunkiel-Mabuye","Scincidae, Mabuyinae, Scincoidea, Sauria, Squamata (lizards)",14042,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10554,0,"Timon tangitanus","(BOULENGER 1889)","","G: Marokko-Perleidechse, Westliche Berbereidechse","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",19294,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10553,0,"Timon princeps","(BLANFORD 1874)","","E: Zagrosian Lizard
G: Zagroseidechse; kurdistanica: Kurdische Zagroseidechse","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",19293,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10552,0,"Timon pater","(LATASTE 1880)","","","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",19292,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10551,0,"Timon nevadensis","(BUCHHOLZ 1963)","","G: Sierra Nevada Perleidechse
E: Sierra Nevada Lizard","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",20432,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10550,1,"Timon lepidus","(DAUDIN 1802)","Timon lepidus ibericus (LÓPEZ-SEOANE 1885)
Timon lepidus lepidus (DAUDIN 1802)
Timon lepidus oteroi (CASTROVIEJO & MATEO 1998)","G: Perleidechse
E: Ocellated Lizard, Jewelled Lizard
D: Parelhagedis","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",19291,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10549,0,"Timon kurdistanicus","(SUCHOW 1936)","","E: Kurdistan Lizard
G: Kurdische Zagroseidechse","Lacertidae, Lacertinae, Lacertini, Sauria, Lacertoidea, Squamata (lizards)",20433,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10548,1,"Tiliqua scincoides","(WHITE 1790)","Tiliqua scincoides scincoides (WHITE 1790)
Tiliqua scincoides intermedia MITCHELL 1955
Tiliqua scincoides chimaerea SHEA 2000","E: Common Bluetongue, Eastern Bluetongue, Northern Bluetongue, Eastern Blue-Tongued Lizard","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19290,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10547,0,"Tiliqua rugosa","(GRAY 1825)","Tiliqua rugosa aspera GRAY 1845
Tiliqua rugosa konowi MERTENS 1958
Tiliqua rugosa rugosa GRAY 1825
Tiliqua rugosa palarra SHEA 2000","E: Shingleback Lizard, Shingle-Back, Stumpy Tail Lizard, Pinecone lizard, Sleepy Lizard
G: Tannenzapfenechse","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19289,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
10546,0,"Tiliqua occipitalis","(PETERS 1863)","","E: Western Bluetongue, Western Blue-Tongued Lizard","Scincidae, Egerniinae, Scincoidea, Sauria, Squamata (lizards)",19288,"",NULL,"2021-04-30 18:54:00","2021-04-30 18:54:00"
